epoch,target_id,cloud_fraction,solar_factor
5,22,0.4906059232506873,0.8585603833902502
5,23,0.24321989633033464,0.8585603833902502
5,24,0.0026878777497216094,0.8585603833902502
6,1,0.27877999721422764,0.7958161183766524
6,2,0.48536478502920277,0.7958161183766524
6,3,0.6054255004643581,0.7958161183766524
6,4,0.2011203431580125,0.7958161183766524
6,5,0.49596212101894677,0.7958161183766524
6,6,0.4031079680034347,0.7958161183766524
6,7,0.013141197322501477,0.7958161183766524
6,8,0.31695857250577214,0.7958161183766524
6,9,0.1602583792116064,0.7958161183766524
6,10,0.24670482822749332,0.7958161183766524
6,11,0.38752667583944195,0.7958161183766524
6,12,0.057959809193882716,0.7958161183766524
6,13,0.2695818273151018,0.7958161183766524
6,14,0.056911044612996536,0.7958161183766524
6,15,0.21674938000565838,0.7958161183766524
6,16,0.1471010211155714,0.7958161183766524
6,17,0.0,0.7958161183766524
6,18,0.5044315459041387,0.7958161183766524
6,19,0.36537947315238334,0.7958161183766524
6,20,0.4126264194595573,0.7958161183766524
6,21,0.547192556313535,0.7958161183766524
6,22,0.5396103600170414,0.7958161183766524
6,23,0.09279116297067233,0.7958161183766524
6,24,0.02690378788567038,0.7958161183766524
7,1,0.3248925579286614,0.7656917179235997
7,2,0.6533983572403659,0.7656917179235997
7,3,0.6130914519379561,0.7656917179235997
7,4,0.15330485009588618,0.7656917179235997
7,5,0.5515446267520632,0.7656917179235997
7,6,0.11026034856727646,0.7656917179235997
7,7,0.11718476395322462,0.7656917179235997
7,8,0.4802245340850418,0.7656917179235997
7,9,0.30100785877082625,0.7656917179235997
7,10,0.2213532850213182,0.7656917179235997
7,11,0.21087408666500343,0.7656917179235997
7,12,0.4607595221074387,0.7656917179235997
7,13,0.2074349782248764,0.7656917179235997
7,14,0.02038378456263268,0.7656917179235997
7,15,0.362276906664462,0.7656917179235997
7,16,0.062307954364318005,0.7656917179235997
7,17,0.23287506343062503,0.7656917179235997
7,18,0.32377774453705155,0.7656917179235997
7,19,0.31351288189214266,0.7656917179235997
7,20,0.20325371538968487,0.7656917179235997
7,21,0.5095461667515057,0.7656917179235997
7,22,0.30185049093278876,0.7656917179235997
7,23,0.20685701528561634,0.7656917179235997
7,24,0.03313603231608335,0.7656917179235997
8,1,0.379794003258691,0.8113891493325229
8,2,0.6719844438560867,0.8113891493325229
8,3,0.5691830083424168,0.8113891493325229
8,4,0.05366468115308262,0.8113891493325229
8,5,0.5278886058264213,0.8113891493325229
8,6,0.0,0.8113891493325229
8,7,0.05355172073288493,0.8113891493325229
8,8,0.45878321160639407,0.8113891493325229
8,9,0.14087974958297994,0.8113891493325229
8,10,0.3537754060979892,0.8113891493325229
8,11,0.29396548915801346,0.8113891493325229
8,12,0.12390856276927531,0.8113891493325229
8,13,0.36129479205019116,0.8113891493325229
8,14,0.1466828278458081,0.8113891493325229
8,15,0.21189368534687175,0.8113891493325229
8,16,0.0711866339796228,0.8113891493325229
8,17,0.2505446094561784,0.8113891493325229
8,18,0.521832711144828,0.8113891493325229
8,19,0.4115957889567285,0.8113891493325229
8,20,0.3825628124888315,0.8113891493325229
8,21,0.3750158444709468,0.8113891493325229
8,22,0.25711343546683196,0.8113891493325229
8,23,0.12201643277740895,0.8113891493325229
8,24,0.16931252334097152,0.8113891493325229
9,1,0.28576171971771774,0.8588346350210389
9,2,0.616793888125598,0.8588346350210389
9,3,0.39514944709524047,0.8588346350210389
9,4,0.36295730164877815,0.8588346350210389
9,5,0.29050837492790516,0.8588346350210389
9,6,0.2797121368296931,0.8588346350210389
9,7,0.009799602173499691,0.8588346350210389
9,8,0.48618742588326863,0.8588346350210389
9,9,0.09412428478176638,0.8588346350210389
9,10,0.44090684292242655,0.8588346350210389
9,11,0.10049486420924963,0.8588346350210389
9,12,0.0,0.8588346350210389
9,13,0.3913549341145213,0.8588346350210389
9,14,0.09005128006915501,0.8588346350210389
9,15,0.05502569770834312,0.8588346350210389
9,16,0.28776485463845347,0.8588346350210389
9,17,0.4531649101417073,0.8588346350210389
9,18,0.4444733618903344,0.8588346350210389
9,19,0.43264714798486914,0.8588346350210389
9,20,0.13479836594926442,0.8588346350210389
9,21,0.4159554240690584,0.8588346350210389
9,22,0.3418355290890731,0.8588346350210389
9,23,0.1276172260224971,0.8588346350210389
9,24,0.08554188866710005,0.8588346350210389
10,1,0.3011039194050027,0.8384507332446339
10,2,0.7863570490626454,0.8384507332446339
10,3,0.31867278910983327,0.8384507332446339
10,4,0.4695138334456104,0.8384507332446339
10,5,0.4329419770812062,0.8384507332446339
10,6,0.3365384113030768,0.8384507332446339
10,7,0.07812291522675437,0.8384507332446339
10,8,0.440215878568175,0.8384507332446339
10,9,0.2223133603737567,0.8384507332446339
10,10,0.3561682047885488,0.8384507332446339
10,11,0.18531062187366032,0.8384507332446339
10,12,0.31287618568506886,0.8384507332446339
10,13,0.35793396470780314,0.8384507332446339
10,14,0.0006819651022696716,0.8384507332446339
10,15,0.10382508209406867,0.8384507332446339
10,16,0.2680579063605351,0.8384507332446339
10,17,0.6362146017213252,0.8384507332446339
10,18,0.4760717128246841,0.8384507332446339
10,19,0.4669963395975494,0.8384507332446339
10,20,0.05674258606889092,0.8384507332446339
10,21,0.45953269420942994,0.8384507332446339
10,22,0.35468108426896255,0.8384507332446339
10,23,0.2588157513837405,0.8384507332446339
10,24,0.02280906669304207,0.8384507332446339
11,1,0.2070164250694091,0.8777317190984479
11,2,0.48193806751451623,0.8777317190984479
11,3,0.22997368696813494,0.8777317190984479
11,4,0.4680585808482023,0.8777317190984479
11,5,0.4837825450244374,0.8777317190984479
11,6,0.42388391218511484,0.8777317190984479
11,7,0.12147098363609893,0.8777317190984479
11,8,0.28245333408437057,0.8777317190984479
11,9,0.2049206994526109,0.8777317190984479
11,10,0.1124123427757292,0.8777317190984479
11,11,0.079186414538985,0.8777317190984479
11,12,0.19813118072101688,0.8777317190984479
11,13,0.4267319419731034,0.8777317190984479
11,14,0.0528092361988541,0.8777317190984479
11,15,0.013288960831380342,0.8777317190984479
11,16,0.16874895812891633,0.8777317190984479
11,17,0.5661747189646275,0.8777317190984479
11,18,0.4913922061831427,0.8777317190984479
11,19,0.3574618282742016,0.8777317190984479
11,20,0.15337144178985362,0.8777317190984479
11,21,0.27316702933032266,0.8777317190984479
11,22,0.25223084312688854,0.8777317190984479
11,23,0.17186422438593618,0.8777317190984479
11,24,0.03197379229274281,0.8777317190984479
12,1,0.08414534644177202,0.8854327502638301
12,2,0.4519225902498322,0.8854327502638301
12,3,0.235486668436757,0.8854327502638301
12,4,0.46082993742604383,0.8854327502638301
12,5,0.5627419712700297,0.8854327502638301
12,6,0.3585648494495312,0.8854327502638301
12,7,0.2508263191833467,0.8854327502638301
12,8,0.19812399240274525,0.8854327502638301
12,9,0.24681511780522816,0.8854327502638301
12,10,0.22169811421550933,0.8854327502638301
12,11,0.19537107863821362,0.8854327502638301
12,12,0.2169436861141088,0.8854327502638301
12,13,0.5985694319180145,0.8854327502638301
12,14,0.11033682138173216,0.8854327502638301
12,15,0.188648474555347,0.8854327502638301
12,16,0.060255308080282344,0.8854327502638301
12,17,0.4606120809732396,0.8854327502638301
12,18,0.4710320650432064,0.8854327502638301
12,19,0.5296752563823461,0.8854327502638301
12,20,0.1529428375704644,0.8854327502638301
12,21,0.4957750655306776,0.8854327502638301
12,22,0.25128019480516967,0.8854327502638301
12,23,0.1981824976929799,0.8854327502638301
12,24,0.05681912041028209,0.8854327502638301
13,1,0.032165998930019896,0.9504797623583163
13,2,0.3498341900148375,0.9504797623583163
13,3,0.44052795796078525,0.9504797623583163
13,4,0.5049262436721731,0.9504797623583163
13,5,0.5167319343502336,0.9504797623583163
13,6,0.5589007496275729,0.9504797623583163
13,7,0.3425206445166348,0.9504797623583163
13,8,0.17225593025426916,0.9504797623583163
13,9,0.2207000491973935,0.9504797623583163
13,10,0.0,0.9504797623583163
13,11,0.3298145819605085,0.9504797623583163
13,12,0.189103979552305,0.9504797623583163
13,13,0.23887893275356248,0.9504797623583163
13,14,0.15966889329888617,0.9504797623583163
13,15,0.20062817277317463,0.9504797623583163
13,16,0.02484523225637235,0.9504797623583163
13,17,0.3880659766131042,0.9504797623583163
13,18,0.3530172682636521,0.9504797623583163
13,19,0.42250727178534014,0.9504797623583163
13,20,0.032329810608128534,0.9504797623583163
13,21,0.4196245390138732,0.9504797623583163
13,22,0.3218665068573298,0.9504797623583163
13,23,0.113667973149558,0.9504797623583163
13,24,0.15343496687960984,0.9504797623583163
14,1,0.1385004031642113,0.9212411352189844
14,2,0.1399207530735805,0.9212411352189844
14,3,0.3469243826296721,0.9212411352189844
14,4,0.40185452051306614,0.9212411352189844
14,5,0.45678889869309774,0.9212411352189844
14,6,0.4385600992159237,0.9212411352189844
14,7,0.429085101719429,0.9212411352189844
14,8,0.2634128728145761,0.9212411352189844
14,9,0.05731917068388359,0.9212411352189844
14,10,0.0,0.9212411352189844
14,11,0.23405439693685867,0.9212411352189844
14,12,0.48058465911071313,0.9212411352189844
14,13,0.21415819499796707,0.9212411352189844
14,14,0.2682584749683313,0.9212411352189844
14,15,0.24935108303904513,0.9212411352189844
14,16,0.12524654486298686,0.9212411352189844
14,17,0.335121284255885,0.9212411352189844
14,18,0.4228247836508464,0.9212411352189844
14,19,0.33461610285155813,0.9212411352189844
14,20,0.20188236558661554,0.9212411352189844
14,21,0.2604553325404694,0.9212411352189844
14,22,0.45461393095012803,0.9212411352189844
14,23,0.1299063989338757,0.9212411352189844
14,24,0.14900745549280658,0.9212411352189844
15,1,0.12447360723980838,0.9155923744773639
15,2,0.2932366149643139,0.9155923744773639
15,3,0.23535778711676866,0.9155923744773639
15,4,0.34284415483289327,0.9155923744773639
15,5,0.2651865165801818,0.9155923744773639
15,6,0.5271773708549126,0.9155923744773639
15,7,0.40740905283110074,0.9155923744773639
15,8,0.19275242435517725,0.9155923744773639
15,9,0.0,0.9155923744773639
15,10,0.028005226916289237,0.9155923744773639
15,11,0.3630454512278847,0.9155923744773639
15,12,0.48830897926271,0.9155923744773639
15,13,0.18463310365493382,0.9155923744773639
15,14,0.28628600459369263,0.9155923744773639
15,15,0.19526028835536308,0.9155923744773639
15,16,0.201423704883924,0.9155923744773639
15,17,0.5524215124287236,0.9155923744773639
15,18,0.3849696823974463,0.9155923744773639
15,19,0.2868446708187086,0.9155923744773639
15,20,0.008816763860909488,0.9155923744773639
15,21,0.43659409532098903,0.9155923744773639
15,22,0.3493865576680727,0.9155923744773639
15,23,0.0,0.9155923744773639
15,24,0.0,0.9155923744773639
16,1,0.2637099558378953,0.8694627194386568
16,2,0.28496033550715916,0.8694627194386568
16,3,0.15591721955205867,0.8694627194386568
16,4,0.38225919902310956,0.8694627194386568
16,5,0.17544164330472947,0.8694627194386568
16,6,0.47695787168310516,0.8694627194386568
16,7,0.4684727174658331,0.8694627194386568
16,8,0.10928724323465375,0.8694627194386568
16,9,0.0,0.8694627194386568
16,10,0.20989958181605392,0.8694627194386568
16,11,0.377337841834176,0.8694627194386568
16,12,0.5574821099214299,0.8694627194386568
16,13,0.32311858375507174,0.8694627194386568
16,14,0.23908887048835933,0.8694627194386568
16,15,0.07528440452123786,0.8694627194386568
16,16,0.28274329065283144,0.8694627194386568
16,17,0.5307715974071193,0.8694627194386568
16,18,0.5084571251091765,0.8694627194386568
16,19,0.21055240324782698,0.8694627194386568
16,20,0.0,0.8694627194386568
16,21,0.41749933830944874,0.8694627194386568
16,22,0.0941594237839597,0.8694627194386568
16,23,0.0,0.8694627194386568
16,24,0.0,0.8694627194386568
17,1,0.23037714787532199,0.9356965268433909
17,2,0.3395610762267667,0.9356965268433909
17,3,0.30216730085175575,0.9356965268433909
17,4,0.6189208711287499,0.9356965268433909
17,5,0.16348511246596437,0.9356965268433909
17,6,0.36479985359272216,0.9356965268433909
17,7,0.3496859629339714,0.9356965268433909
17,8,0.11558893310691537,0.9356965268433909
17,9,0.0,0.9356965268433909
17,10,0.21262755478206322,0.9356965268433909
17,11,0.33540272883530464,0.9356965268433909
17,12,0.608612643342996,0.9356965268433909
17,13,0.4228527671698078,0.9356965268433909
17,14,0.4313281052512756,0.9356965268433909
17,15,0.0,0.9356965268433909
17,16,0.33977898659493366,0.9356965268433909
17,17,0.5441360598932097,0.9356965268433909
17,18,0.6581680757685922,0.9356965268433909
17,19,0.18321808051126012,0.9356965268433909
17,20,0.0,0.9356965268433909
17,21,0.4681337400958315,0.9356965268433909
17,22,0.010678036505128247,0.9356965268433909
17,23,0.0,0.9356965268433909
17,24,0.15555052446172485,0.9356965268433909
18,1,0.3655587957168514,0.8666622421260761
18,2,0.4845228673691708,0.8666622421260761
18,3,0.32113088419654695,0.8666622421260761
18,4,0.5658256326200376,0.8666622421260761
18,5,0.13499864585879628,0.8666622421260761
18,6,0.35199440309110075,0.8666622421260761
18,7,0.30596567928686774,0.8666622421260761
18,8,0.17175017778816337,0.8666622421260761
18,9,0.03204686921017109,0.8666622421260761
18,10,0.13696342902341635,0.8666622421260761
18,11,0.32392247110260214,0.8666622421260761
18,12,0.45052700944666746,0.8666622421260761
18,13,0.5791088664113075,0.8666622421260761
18,14,0.29041671306760075,0.8666622421260761
18,15,0.14822748497971305,0.8666622421260761
18,16,0.3730760034904882,0.8666622421260761
18,17,0.5515551638990848,0.8666622421260761
18,18,0.6295712711670582,0.8666622421260761
18,19,0.12588477117105684,0.8666622421260761
18,20,0.0,0.8666622421260761
18,21,0.4311301452111511,0.8666622421260761
18,22,0.21628824710786246,0.8666622421260761
18,23,0.2071833284959052,0.8666622421260761
18,24,0.23403509286468313,0.8666622421260761
19,1,0.45704638613048704,0.9217620164148568
19,2,0.2415387926995173,0.9217620164148568
19,3,0.33310078682957683,0.9217620164148568
19,4,0.3977158457498477,0.9217620164148568
19,5,0.31362940016660756,0.9217620164148568
19,6,0.31295351677708744,0.9217620164148568
19,7,0.3901375184704195,0.9217620164148568
19,8,0.26751398710273455,0.9217620164148568
19,9,0.06864236840555278,0.9217620164148568
19,10,0.3451592924624022,0.9217620164148568
19,11,0.37206379545507334,0.9217620164148568
19,12,0.382292037015083,0.9217620164148568
19,13,0.3615947791765205,0.9217620164148568
19,14,0.3035300477858156,0.9217620164148568
19,15,0.25315019284863394,0.9217620164148568
19,16,0.37103594301371073,0.9217620164148568
19,17,0.5167785251471582,0.9217620164148568
19,18,0.48345107745639526,0.9217620164148568
19,19,0.2435867254082056,0.9217620164148568
19,20,0.021193756106088812,0.9217620164148568
19,21,0.5484967692841056,0.9217620164148568
19,22,0.3465544315788036,0.9217620164148568
19,23,0.3144085516460124,0.9217620164148568
19,24,0.08812593013971237,0.9217620164148568
20,1,0.8112863767669104,0.9670055449209176
20,2,0.23090880534359215,0.9670055449209176
20,3,0.2877422007080429,0.9670055449209176
20,4,0.6208707877231439,0.9670055449209176
20,5,0.32639860203294596,0.9670055449209176
20,6,0.1803539147267847,0.9670055449209176
20,7,0.35728415038123434,0.9670055449209176
20,8,0.3434240561768537,0.9670055449209176
20,9,0.003259761510137474,0.9670055449209176
20,10,0.35931497620829583,0.9670055449209176
20,11,0.5131857459604596,0.9670055449209176
20,12,0.3532475324117601,0.9670055449209176
20,13,0.37899256509307405,0.9670055449209176
20,14,0.31626564977412175,0.9670055449209176
20,15,0.20866695093191345,0.9670055449209176
20,16,0.31801708588944216,0.9670055449209176
20,17,0.5358670658921817,0.9670055449209176
20,18,0.5261684337905201,0.9670055449209176
20,19,0.37120827412538904,0.9670055449209176
20,20,0.18259299992776884,0.9670055449209176
20,21,0.37577848545849357,0.9670055449209176
20,22,0.2976783104252702,0.9670055449209176
20,23,0.1479914877742444,0.9670055449209176
20,24,0.1391686447448869,0.9670055449209176
21,1,0.8975905734945755,0.9631929679020517
21,2,0.06744140927841785,0.9631929679020517
21,3,0.27699305568927185,0.9631929679020517
21,4,0.4824137319761982,0.9631929679020517
21,5,0.34919916469283635,0.9631929679020517
21,6,0.0,0.9631929679020517
21,7,0.35018033004931803,0.9631929679020517
21,8,0.3936944510456364,0.9631929679020517
21,9,0.20623045430817136,0.9631929679020517
21,10,0.438605480188363,0.9631929679020517
21,11,0.488262554118151,0.9631929679020517
21,12,0.6508715119102597,0.9631929679020517
21,13,0.5183940218814488,0.9631929679020517
21,14,0.5884733645987461,0.9631929679020517
21,15,0.39309765963454724,0.9631929679020517
21,16,0.4249041588804323,0.9631929679020517
21,17,0.5864046606867968,0.9631929679020517
21,18,0.2555765556802656,0.9631929679020517
21,19,0.25947802137736875,0.9631929679020517
21,20,0.35209980543362374,0.9631929679020517
21,21,0.6244500456805591,0.9631929679020517
21,22,0.2920077070246056,0.9631929679020517
21,23,0.13490529519727393,0.9631929679020517
21,24,0.22915379386659918,0.9631929679020517
22,1,0.6948548277147988,0.9925754190903007
22,2,0.1686188266536584,0.9925754190903007
22,3,0.3322087416838333,0.9925754190903007
22,4,0.4813148800647306,0.9925754190903007
22,5,0.3430705909785905,0.9925754190903007
22,6,0.03302891463273411,0.9925754190903007
22,7,0.4628751337771002,0.9925754190903007
22,8,0.4099258308350483,0.9925754190903007
22,9,0.31268811936722374,0.9925754190903007
22,10,0.3261836561933708,0.9925754190903007
22,11,0.47988001131778607,0.9925754190903007
22,12,0.8009455554362049,0.9925754190903007
22,13,0.31358493337553145,0.9925754190903007
22,14,0.5076020022595028,0.9925754190903007
22,15,0.30935933440198465,0.9925754190903007
22,16,0.31040092646540396,0.9925754190903007
22,17,0.6264109907781191,0.9925754190903007
22,18,0.26617955026589224,0.9925754190903007
22,19,0.12571754832471832,0.9925754190903007
22,20,0.578688309159665,0.9925754190903007
22,21,0.7839371383278679,0.9925754190903007
22,22,0.29857140547702277,0.9925754190903007
22,23,0.15895636699729143,0.9925754190903007
22,24,0.3333850619522943,0.9925754190903007
23,1,0.5122164559540624,0.9967101990974463
23,2,0.19673104711799352,0.9967101990974463
23,3,0.39421161178216185,0.9967101990974463
23,4,0.5156594610275853,0.9967101990974463
23,5,0.31224538445071776,0.9967101990974463
23,6,0.05263106133295195,0.9967101990974463
23,7,0.4482435339283941,0.9967101990974463
23,8,0.33697221373266556,0.9967101990974463
23,9,0.43694624412256844,0.9967101990974463
23,10,0.22854218717743746,0.9967101990974463
23,11,0.4062450457222343,0.9967101990974463
23,12,0.8601656606382939,0.9967101990974463
23,13,0.4441997442238407,0.9967101990974463
23,14,0.5833096962139007,0.9967101990974463
23,15,0.32799685965192454,0.9967101990974463
23,16,0.3920585887204266,0.9967101990974463
23,17,0.5885944884254739,0.9967101990974463
23,18,0.0866041004405616,0.9967101990974463
23,19,0.1405431299345539,0.9967101990974463
23,20,0.44156584842370455,0.9967101990974463
23,21,0.7138883164880788,0.9967101990974463
23,22,0.16068464755045225,0.9967101990974463
23,23,0.14876033753580226,0.9967101990974463
23,24,0.36697429842665863,0.9967101990974463
24,1,0.3944838375686059,0.9366730843463827
24,2,0.3049969994538,0.9366730843463827
24,3,0.2805416882388566,0.9366730843463827
24,4,0.3926865378299639,0.9366730843463827
24,5,0.43159486418753207,0.9366730843463827
24,6,0.0893821943691715,0.9366730843463827
24,7,0.45591612507697515,0.9366730843463827
24,8,0.22077904898020267,0.9366730843463827
24,9,0.3395911900609842,0.9366730843463827
24,10,0.3427267455901344,0.9366730843463827
24,11,0.5506191534583956,0.9366730843463827
24,12,0.7894066596643964,0.9366730843463827
24,13,0.4645567481170002,0.9366730843463827
24,14,0.549151186039584,0.9366730843463827
24,15,0.2956696618286317,0.9366730843463827
24,16,0.30889110645685336,0.9366730843463827
24,17,0.5568624457572557,0.9366730843463827
24,18,0.23321435140469693,0.9366730843463827
24,19,0.15953510806061852,0.9366730843463827
24,20,0.3471492987934824,0.9366730843463827
24,21,0.630149660253173,0.9366730843463827
24,22,0.05410571476255058,0.9366730843463827
24,23,0.2954322280109871,0.9366730843463827
24,24,0.4523404747084726,0.9366730843463827
25,1,0.474613758730772,0.9467441982933225
25,2,0.3731500115481459,0.9467441982933225
25,3,0.4445196583476122,0.9467441982933225
25,4,0.3708459136294954,0.9467441982933225
25,5,0.48775490893079193,0.9467441982933225
25,6,0.0,0.9467441982933225
25,7,0.5212494079017453,0.9467441982933225
25,8,0.3178260416408804,0.9467441982933225
25,9,0.45909276198215443,0.9467441982933225
25,10,0.31325817676935164,0.9467441982933225
25,11,0.4940091356483859,0.9467441982933225
25,12,0.7285605691895257,0.9467441982933225
25,13,0.4002450266635524,0.9467441982933225
25,14,0.6825558243826124,0.9467441982933225
25,15,0.3750400098271419,0.9467441982933225
25,16,0.3827467969484829,0.9467441982933225
25,17,0.4131165297332295,0.9467441982933225
25,18,0.43393848142299357,0.9467441982933225
25,19,0.16868214899305994,0.9467441982933225
25,20,0.2836598410861503,0.9467441982933225
25,21,0.6645599623907742,0.9467441982933225
25,22,0.08262685217766212,0.9467441982933225
25,23,0.2052030325916152,0.9467441982933225
25,24,0.507974572298147,0.9467441982933225
26,1,0.5638871478694818,0.9532478775790166
26,2,0.3024607968408361,0.9532478775790166
26,3,0.3662382355271936,0.9532478775790166
26,4,0.1159621240629034,0.9532478775790166
26,5,0.6892266209358426,0.9532478775790166
26,6,0.06695729555439192,0.9532478775790166
26,7,0.5303458890958836,0.9532478775790166
26,8,0.344061351805176,0.9532478775790166
26,9,0.3246491458991865,0.9532478775790166
26,10,0.20746660471357875,0.9532478775790166
26,11,0.4376695055822831,0.9532478775790166
26,12,0.5508032952993067,0.9532478775790166
26,13,0.2485089884185512,0.9532478775790166
26,14,0.5832928336892026,0.9532478775790166
26,15,0.41132234469893053,0.9532478775790166
26,16,0.2664193538079725,0.9532478775790166
26,17,0.3307266532284421,0.9532478775790166
26,18,0.49068082308620287,0.9532478775790166
26,19,0.0,0.9532478775790166
26,20,0.18427414463152367,0.9532478775790166
26,21,0.5668681729171395,0.9532478775790166
26,22,0.06661655136395064,0.9532478775790166
26,23,0.443490359160566,0.9532478775790166
26,24,0.3083751534010144,0.9532478775790166
27,1,0.2948134785176447,0.9885877144288664
27,2,0.17943805521764156,0.9885877144288664
27,3,0.17713510950255495,0.9885877144288664
27,4,0.30884486189279803,0.9885877144288664
27,5,0.6477409241518199,0.9885877144288664
27,6,0.0,0.9885877144288664
27,7,0.7053549103164649,0.9885877144288664
27,8,0.19604987433721807,0.9885877144288664
27,9,0.17149735611345723,0.9885877144288664
27,10,0.37239256341410576,0.9885877144288664
27,11,0.470559403723529,0.9885877144288664
27,12,0.47708047004025383,0.9885877144288664
27,13,0.3278640510152035,0.9885877144288664
27,14,0.42177997948590706,0.9885877144288664
27,15,0.5015178002990145,0.9885877144288664
27,16,0.23016530696356108,0.9885877144288664
27,17,0.34784490556705605,0.9885877144288664
